,price,location,baths,bedrooms,Total_Area
13360,475.0,Bahria Town,6,5,5445.0
13387,65.0,DHA Defence,3,3,2178.008
13388,34.0,DHA Defence,2,2,1361.255
13389,63.5,DHA Defence,3,3,2178.008
13390,37.5,DHA Defence,2,2,1361.255
13392,575.0,DHA Defence,7,5,5445.0
13394,570.0,E-11,8,8,4356.016
13395,530.0,E-11,8,8,38659.642
13396,470.0,E-11,7,6,4356.016
13397,850.0,E-11,10,9,5445.0
13398,500.0,E-11,6,6,4356.016
13399,650.0,E-11,7,6,5445.0
13400,125.0,I-14,4,4,1361.255
13401,152.0,Bahria Town,4,4,1361.255
13402,80.0,C-18,4,4,15246.056
13405,75.0,Ghauri Town,3,3,1361.255
13406,110.0,B-17,4,4,1361.255
13407,825.0,F-10,6,6,59895.0
13410,260.0,G-13,5,5,2178.008
13411,900.0,F-8,5,5,59895.0
13434,2900.0,F-8,8,8,21780.0
13436,1050.0,F-8,5,5,5445.0
13441,425.0,DHA Defence,7,5,5445.0
13442,545.0,DHA Defence,7,5,5445.0
13444,170.0,FECHS,6,6,2178.008
13447,550.0,I-8,6,6,2994.7609999999995
13448,225.0,Ghauri Town,6,5,2722.51
13452,98.0,Ghauri Town,5,4,1361.255
13453,460.0,I-8,7,7,33759.124
13455,425.0,DHA Defence,4,4,5445.0
13457,300.0,G-15,7,8,3539.263
13483,50.0,Jhang Syedan,3,3,1089.004
13484,110.0,Ghauri Town,6,4,1361.255
13486,120.0,Soan Garden,5,4,1633.506
13487,165.0,Soan Garden,8,6,2722.51
13488,1300.0,F-6,10,11,87120.0
13490,80.0,Burma Town,3,2,1633.506
13492,250.0,Naval Anchorage,6,6,38659.642
13493,2200.0,F-7,6,6,10890.0
13494,1000.0,G-10,10,10,87120.0
13495,725.0,I-8,9,10,38659.642
13497,950.0,I-8,6,6,65340.0
13501,675.0,Green Avenue,6,6,5445.0
13502,44.0,DHA Defence,3,3,2178.008
13503,80.0,H-13,4,3,1361.255
13506,40.0,Ali Pur,3,3,11979.043999999998
13542,1300.0,I-8,9,9,5445.0
13544,525.0,I-8,6,6,38659.642
13546,3200.0,F-7,7,7,21780.0
13547,325.0,I-10,6,5,2178.008
13550,145.0,I-10,3,3,1361.255
13553,750.0,F-11,7,7,5445.0
13554,550.0,G-10,6,6,48460.67799999999
13555,145.0,FECHS,4,4,2178.008
13558,160.0,D-12,4,3,11979.043999999998
13561,275.0,G-13,6,5,2178.008
13566,360.0,G-13,6,6,2722.51
13569,165.0,D-12,3,3,1089.004
13570,65.0,Bani Gala,3,2,1361.255
13571,490.0,DHA Defence,6,7,5445.0
13599,550.0,I-8,7,7,33759.124
13600,850.0,F-10,6,5,5445.0
13601,500.0,Emaar Canyon Views,6,5,65340.0
13602,600.0,I-8,7,7,33759.124
13603,475.0,I-8,5,5,33759.124
13604,85.0,Soan Garden,3,2,1633.506
13605,280.0,G-9,2,2,1633.506
13606,425.0,E-11,4,4,2722.51
13607,170.0,FECHS,7,5,2722.51
13608,270.0,D-12,5,5,1361.255
13609,160.0,G-15,5,5,1905.757
13610,82.0,Ghauri Town,4,4,1361.255
13614,280.0,G-13,7,7,29675.359
13615,460.0,G-9,6,6,3811.514
13616,500.0,E-11,7,6,4356.016
13654,365.0,G-11,5,6,2178.008
13655,135.0,G-13,3,3,1089.004
13656,900.0,F-10,9,9,70785.0
13657,800.0,G-11,9,9,70785.0
13659,485.0,DHA Defence,7,6,5445.0
13660,2000.0,F-8,8,7,98010.0
13661,490.0,D-12,6,6,38659.642
13662,150.0,Ghauri Town,6,5,1361.255
13663,160.0,PWD Housing Scheme,6,5,2722.51
13669,575.0,Bahria Town,7,7,5445.0
13671,365.0,DHA Defence,6,6,5445.0
13675,145.0,D-12,3,4,11979.043999999998
13677,425.0,DHA Defence,7,5,5445.0
13701,1050.0,F-6,6,5,48460.67799999999
13702,390.0,DHA Defence,6,6,5445.0
13703,330.0,DHA Defence,4,4,65340.0
13704,800.0,F-6,4,5,48460.67799999999
13705,230.0,Bani Gala,6,5,2722.51
13707,115.0,B-17,3,3,1361.255
13708,185.0,I-10,4,4,1633.506
13709,70.0,Ghauri Town,3,3,1361.255
13710,250.0,Bahria Town,4,4,2722.51
13711,250.0,Bahria Town,4,4,2722.51
13712,250.0,Bahria Town,4,4,2722.51
13714,135.0,Green Avenue,6,4,1361.255
13715,155.0,Bani Gala,6,7,2722.51
13747,225.0,I-9,3,4,1905.757
13748,95.0,H-13,4,4,1361.255
13750,460.0,DHA Defence,5,5,5445.0
13751,250.0,G-10,4,5,1633.506
13752,160.0,PWD Housing Scheme,6,5,2722.51
13754,500.0,DHA Defence,7,6,5445.0
13755,185.0,G-15,4,5,2178.008
13756,210.0,DHA Defence,3,2,3267.012
13757,250.0,Bahria Town,6,6,2722.51
13758,123.0,Bahria Town,4,4,1361.255
13759,145.0,I-10,4,5,18240.817
13791,155.0,Faisal Town - F-18,7,6,2178.008
13792,45.0,DHA Defence,2,2,1361.255
13793,180.0,G-15,5,5,2178.008
13795,85.0,H-13,5,6,1361.255
13796,450.0,DHA Defence,6,6,5445.0
13798,26.5,Ghauri Town,2,4,544.502
13801,68.0,H-13,3,3,1361.255
13803,460.0,DHA Defence,5,5,5445.0
13804,265.0,Bahria Town,5,4,2722.51
13805,125.0,Abdullah Garden,3,3,1361.255
13806,350.0,Emaar Canyon Views,7,5,65340.0
13808,235.0,DHA Defence,5,5,2722.51
13809,750.0,G-11,7,6,5445.0
13810,350.0,G-11,6,6,2178.008
13811,900.0,E-11,7,7,5445.0
13812,375.0,Emaar Canyon Views,6,5,59895.0
13813,2000.0,E-7,6,5,103455.0
13814,1800.0,E-7,6,5,87120.0
13815,2400.0,E-7,7,6,103455.0
13816,900.0,E-11,7,6,4900.518
13842,375.0,G-13,7,7,38659.642
13843,285.0,G-13,7,5,2178.008
13844,78.0,Ghauri Town,4,3,1361.255
13846,200.0,I-10,3,5,1633.506
13847,355.0,Naval Anchorage,7,6,5445.0
13849,38.0,Jhang Syedan,2,2,9528.785
13850,625.0,Bahria Town,7,6,98010.0
13851,200.0,G-11,4,2,1361.255
13852,225.0,PWD Housing Scheme,6,6,3267.012
13853,210.0,PWD Housing Scheme,6,6,3267.012
13854,210.0,PWD Housing Scheme,6,6,3267.012
13855,115.0,PWD Housing Scheme,4,4,1633.506
13856,49.99,Lehtarar Road,2,3,1361.255
13857,160.0,PWD Housing Scheme,5,5,2722.51
13858,160.0,H-13,9,9,1905.757
13859,160.0,PWD Housing Scheme,5,5,2722.51
13860,190.0,PWD Housing Scheme,7,6,5445.0
13861,140.0,PWD Housing Scheme,5,5,2722.51
13862,125.0,H-13,7,10,1361.255
13864,160.0,PWD Housing Scheme,5,5,2722.51
13865,800.0,F-11,8,7,70785.0
13866,830.0,F-10,6,6,5445.0
13867,760.0,F-10,5,5,65340.0
13868,260.0,PWD Housing Scheme,6,6,3267.012
13869,215.0,PWD Housing Scheme,6,6,3267.012
13870,110.0,PAEC Employees Cooperative Housing Society,6,4,1905.757
13871,95.0,PAEC Employees Cooperative Housing Society,4,4,1905.757
13872,275.0,PWD Housing Scheme,6,6,5445.0
13873,132.0,PWD Housing Scheme,5,5,2722.51
13874,112.0,PWD Housing Scheme,2,2,2722.51
13875,110.0,Pakistan Town,4,4,1361.255
13876,65.0,PAEC Employees Cooperative Housing Society,3,3,1361.255
13877,120.0,Soan Garden,2,2,2722.51
13878,140.0,Soan Garden,5,5,2722.51
13879,145.0,Soan Garden,5,5,2178.008
13880,145.0,Soan Garden,5,5,2178.008
13881,170.0,National Police Foundation O-9,5,5,2722.51
13882,115.0,National Police Foundation O-9,4,4,2722.51
13883,85.0,National Police Foundation O-9,4,4,1361.255
13884,165.0,National Police Foundation O-9,5,5,2722.51
13885,145.0,CBR Town,6,5,2722.51
13886,115.0,B-17,4,4,1361.255
13888,95.0,Ghauri Town,5,4,1361.255
13914,35.0,Lehtarar Road,2,2,816.7529999999999
13916,65.0,Islamabad Expressway,3,2,1361.255
13917,1800.0,Blue Area,6,6,87120.0
13918,55.0,Ghauri Town,3,2,11979.043999999998
13919,575.0,G-7,5,5,59895.0
13920,550.0,I-8,7,7,3267.012
13923,235.0,Bahria Town,5,4,2722.51
13940,135.0,B-17,7,5,2178.008
13942,80.0,Bhara kahu,4,3,1905.757
13943,60.0,Madina Town,3,2,1361.255
13945,475.0,DHA Defence,7,7,5445.0
13946,41.5,Arsalan Town,3,2,1089.004
13948,1150.0,F-10,8,8,59895.0
13949,3500.0,F-8,8,8,21780.0
13951,395.0,DHA Defence,6,6,5445.0
13952,830.0,F-10,6,5,70785.0
13955,120.0,Pakistan Town,2,2,25319.343
13956,350.0,National Police Foundation,8,7,5445.0
13957,120.0,Pakistan Town,2,2,25319.343
13958,230.0,Pakistan Town,5,5,4900.518
13977,350.0,G-15,7,7,38659.642
13983,135.0,Bahria Town,4,3,1361.255
13985,260.0,E-11,7,4,1633.506
13986,155.0,G-13,5,4,1089.004
13987,95.0,B-17,4,3,1361.255
13996,485.0,DHA Defence,7,6,5445.0
13997,550.0,Bahria Town,5,5,87120.0
13999,445.0,E-11,9,6,2722.51
14000,125.0,Park View City,5,5,1361.255
14001,235.0,G-13,5,5,1905.757
14016,375.0,DHA Defence,9,9,5445.0
14017,225.0,Park View City,6,6,2722.51
14018,160.0,G-13,5,4,1089.004
14021,400.0,I-8,6,6,2722.51
14022,30.0,Thanda Pani,3,3,1089.004
14026,310.0,G-13,7,6,2178.008
14027,800.0,F-10,9,9,5445.0
14028,125.0,H-13,3,3,1361.255
14029,85.0,Ghauri Town,6,4,1361.255
14030,118.0,Pakistan Town,4,3,3267.012
14031,440.0,F-11,7,7,25319.343
14035,650.0,F-11,6,6,5445.0
14036,780.0,F-10,5,5,59895.0
14037,950.0,F-10,4,4,70785.0
14038,1150.0,F-10,8,8,10890.0
14075,325.0,G-13,6,5,2178.008
14086,1025.0,F-6,8,8,48460.67799999999
14089,425.0,G-13,7,7,2722.51
14094,160.0,National Police Foundation O-9,7,5,2722.51
14095,450.0,DHA Defence,6,6,5445.0
14098,165.0,I-14,5,4,18240.817
14099,110.0,F-17,2,2,1905.757
14100,570.0,I-8,6,6,38659.642
14101,490.0,I-8,6,6,38659.642
14103,450.0,DHA Defence,6,5,5445.0
14104,580.0,I-8,6,6,38659.642
14105,87.0,Ghauri Town,6,5,1361.255
14106,150.0,CBR Town,3,3,2178.008
14116,475.0,DHA Defence,6,6,5445.0
14117,300.0,G-9,4,4,17968.566
14118,125.0,Park Road,4,5,1361.255
14119,400.0,I-8,6,7,2722.51
14120,360.0,DHA Defence,6,5,5445.0
14121,350.0,F-17,8,7,5445.0
14124,195.0,Zaraj Housing Scheme,4,4,3267.012
14125,120.0,Ghauri Town,7,5,1361.255
14126,58.0,Ghauri Town,3,2,15246.056
14127,160.0,FECHS,6,7,2178.008
14128,615.0,I-8,6,6,3539.263
14130,150.0,Bhara kahu,3,4,2722.51
14133,700.0,G-7,6,5,5445.0
14135,115.0,Pakistan Town,5,4,1633.506
14136,314.0,National Police Foundation O-9,10,9,5445.0
14137,314.0,National Police Foundation O-9,10,9,5445.0
14138,475.0,DHA Defence,7,6,5445.0
14139,535.0,DHA Defence,6,5,5445.0
14162,70.0,Sohan Valley,3,6,2178.008
14173,300.0,B-17,6,6,5445.0
14175,148.0,G-13,5,3,1089.004
14177,230.0,I-9,6,4,1361.255
14179,200.0,I-10,3,5,15246.056
14180,105.0,Ghauri Town,4,4,1633.506
14182,120.0,CBR Town,5,4,1905.757
14183,130.0,CBR Town,6,4,2178.008
14184,165.0,Soan Garden,8,6,2722.51
14186,240.0,G-13,7,6,1905.757
14187,140.0,PWD Road,7,5,2722.51
14188,480.0,I-8,7,7,38659.642
14189,420.0,DHA Defence,6,6,5445.0
14191,220.0,Bahria Town,5,4,2722.51
14192,120.0,Soan Garden,6,5,1633.506
14195,340.0,PWD Housing Scheme,8,8,5445.0
14196,260.0,Bahria Town,6,6,2722.51
14237,165.0,G-13,5,3,11979.043999999998
14238,165.0,G-13,4,4,11979.043999999998
14244,168.0,G-13,5,4,11979.043999999998
14245,160.0,Pakistan Town,7,6,2722.51
14246,120.0,PWD Housing Scheme,3,2,2722.51
14252,75.0,Green Avenue,2,4,816.7529999999999
14253,380.0,Bahria Town,7,5,5445.0
14255,37.0,DHA Defence,2,2,1361.255
14257,330.0,G-15,8,7,38659.642
14286,450.0,F-11,7,6,2722.51
14288,245.0,E-11,5,4,1905.757
14289,250.0,Naval Anchorage,6,6,3811.514
14291,500.0,DHA Defence,5,5,5445.0
14292,800.0,DHA Defence,7,7,190575.0
14293,170.0,G-13,5,4,11979.043999999998
14294,440.0,F-11,5,5,29675.359
14295,390.0,DHA Defence,6,5,5445.0
14297,450.0,DHA Defence,6,5,5445.0
14298,27.0,DHA Defence,2,3,1361.255
14299,370.0,DHA Defence,6,5,5445.0
14301,99.0,Taramrri,3,3,33759.124
14302,110.0,Ghauri Town,6,4,1361.255
14303,69.0,Ghauri Town,4,3,1361.255
14304,69.0,Ghauri Town,3,2,1361.255
14305,110.0,Ghauri Town,6,4,1361.255
14306,900.0,E-11,4,4,5445.0
14307,120.0,Bani Gala,3,2,2722.51
14308,150.0,Bani Gala,4,4,1633.506
14309,90.0,Bani Gala,6,4,1361.255
14310,700.0,Bani Gala,8,7,21780.0
14311,95.0,Bani Gala,4,3,2178.008
14312,1150.0,F-10,9,8,5445.0
14313,109.0,Ghauri Town,5,4,1361.255
14314,295.0,DHA Defence,6,6,2722.51
14315,270.0,DHA Defence,5,5,2722.51
14316,350.0,E-11,6,6,2178.008
14342,105.0,Naval Anchorage,4,4,1361.255
14343,635.0,F-6,4,4,4356.016
14344,155.0,River Garden,7,8,2178.008
14345,45.0,DHA Defence,3,3,2178.008
14346,74.0,DHA Defence,4,4,2178.008
14347,450.0,F-11,5,5,2722.51
14348,160.0,DHA Defence,4,4,2722.51
14349,198.0,Chak Shahzad,5,5,28041.853
14350,245.0,CBR Town,7,6,38659.642
14351,160.0,CBR Town,6,5,2178.008
14352,160.0,CBR Town,6,5,2178.008
14353,160.0,CBR Town,6,5,2178.008
14354,140.0,CBR Town,6,5,2178.008
14355,145.0,CBR Town,6,5,2178.008
14356,155.0,CBR Town,6,5,2178.008
14357,260.0,CBR Town,8,7,38659.642
14358,140.0,Soan Garden,5,4,2178.008
14367,115.0,Soan Garden,5,4,2178.008
14393,1400.0,I-8,8,7,5445.0
14397,380.0,Bani Gala,8,6,5445.0
14399,120.0,Korang Town,5,4,23141.335
14400,970.0,F-8,6,5,5445.0
14401,125.0,FECHS,6,5,2178.008
14402,535.0,DHA Defence,6,5,5445.0
14403,115.0,Ghauri Town,5,4,1361.255
14404,325.0,DHA Defence,5,5,3811.514
14406,635.0,F-6,4,4,4356.016
14407,315.0,Bani Gala,8,6,5445.0
14427,450.0,G-10,6,6,38659.642
14429,700.0,Bani Gala,7,7,16335.0
14430,160.0,G-13,4,3,1089.004
14431,70.0,Marwa Town,5,5,1361.255
14433,196.0,National Police Foundation O-9,5,5,2722.51
14434,195.0,CBR Town,7,7,2722.51
14435,90.0,Bani Gala,6,4,1361.255
14436,175.0,Bani Gala,8,6,2722.51
14437,2200.0,F-7,10,10,98010.0
14438,150.0,National Police Foundation O-9,6,5,2722.51
14439,115.0,I-10,3,3,1361.255
14440,45.0,H-13,2,2,816.7529999999999
14468,47.0,H-13,2,2,9528.785
14472,120.0,Ghauri Town,7,5,1361.255
14473,145.0,Soan Garden,6,5,2178.008
14474,305.0,D-18,5,5,65340.0
14475,275.0,I-9,4,5,2450.259
14483,165.0,G-13,5,4,11979.043999999998
14484,105.0,CBR Town,2,2,2178.008
14485,162.0,G-13,5,4,11979.043999999998
14486,250.0,I-9,4,4,2450.259
14487,245.0,G-13,6,5,2178.008
14490,390.0,I-8,3,3,3267.012
14491,80.0,Ahmed Town,3,3,1361.255
14494,600.0,DHA Defence,7,6,5445.0
14496,325.0,DHA Defence,7,7,2722.51
14500,310.0,DHA Defence,7,5,3539.263
14519,2000.0,G-6,8,7,179685.0
14520,2700.0,G-6,10,10,234135.0
14521,1350.0,G-6,10,7,114345.0
14522,45.0,Chak Shahzad,2,3,1089.004
14523,3600.0,F-7,10,8,130680.0
14524,190.0,D-12,4,4,1089.004
14525,325.0,I-10,7,5,1905.757
14526,215.0,I-10,6,5,1633.506
14527,212.0,I-10,7,5,1361.255
14528,220.0,I-10,6,5,1633.506
14529,200.0,I-10,4,5,1361.255
14530,300.0,I-10,4,4,2178.008
14531,300.0,I-10,7,5,2178.008
14532,350.0,I-10,6,5,2178.008
14533,170.0,I-10,4,4,1633.506
14534,55.0,Shaheen Town,3,2,1361.255
14535,200.0,Shaheen Town,3,3,2722.51
14536,300.0,Bahria Town,6,5,2722.51
14537,260.0,Bahria Town,6,5,2722.51
14538,160.0,F-10,6,5,9801.036
14539,750.0,E-11,10,8,5445.0
14540,475.0,G-13,7,6,38659.642
14541,151.0,B-17,5,4,1905.757
14542,151.0,B-17,5,4,19329.821
14543,165.0,G-13,5,4,11979.043999999998
14544,260.0,G-13,6,6,2178.008
14545,165.0,G-13,5,4,11979.043999999998
14546,350.0,G-13,6,6,2722.51
14547,45.0,Marwa Town,3,3,1633.506
14548,155.0,G-13,5,4,11979.043999999998
14550,425.0,G-13,7,7,2722.51
14551,160.0,G-13,5,4,11979.043999999998
14552,165.0,G-13,5,4,11979.043999999998
14559,165.0,Faisal Town - F-18,4,4,2178.008
14561,475.0,I-8,6,6,33759.124
14562,62.0,Ghauri Town,3,2,1361.255
14563,545.0,G-9,7,7,3811.514
14576,485.0,DHA Defence,8,7,5445.0
14577,475.0,G-11,5,5,38659.642
14578,240.0,CBR Town,6,6,3267.012
14579,165.0,G-13,5,4,11979.043999999998
14580,265.0,G-13,6,5,2178.008
14581,162.0,G-13,5,4,11979.043999999998
14582,190.0,G-9,4,4,1633.506
14583,260.0,G-13,6,5,2178.008
14585,160.0,G-13,5,4,11979.043999999998
14586,285.0,G-13,6,6,2178.008
14587,55.0,Bhara kahu,7,6,11979.043999999998
14588,325.0,E-11,5,5,2178.008
14589,780.0,F-11,5,5,5445.0
14590,840.0,F-11,6,6,5445.0
14593,1100.0,F-6,7,6,59895.0
14594,1070.0,F-8,8,7,98010.0
14595,380.0,DHA Defence,6,5,5445.0
14598,147.0,G-13,5,4,11979.043999999998
14599,145.0,CBR Town,6,5,2178.008
14600,250.0,G-13,6,5,2178.008
14601,140.0,CBR Town,6,5,2178.008
14602,140.0,CBR Town,6,5,2178.008
14603,145.0,CBR Town,6,5,2178.008
14604,245.0,CBR Town,7,6,38659.642
14605,250.0,CBR Town,7,6,38659.642
14606,212.0,I-10,6,5,15246.056
14618,145.0,F-17,6,6,2178.008
14619,710.0,G-14,9,9,70785.0
14620,135.0,Pakistan Town,3,4,5445.0
14621,150.0,IJP Road,7,6,14429.302999999998
14622,100.0,PWD Housing Scheme,3,2,2722.51
14626,155.0,Soan Garden,7,6,2722.51
14627,600.0,F-6,4,4,5172.768999999999
14628,24.0,Burma Town,2,3,816.7529999999999
14630,95.0,Ghauri Town,6,6,1361.255
14632,650.0,F-11,7,6,4356.016
14633,1020.0,F-11,10,10,5445.0
14634,550.0,F-11,6,5,4356.016
14635,890.0,F-11,7,6,5445.0
14636,570.0,E-11,7,7,4356.016
14637,680.0,E-11,7,7,5445.0
14638,750.0,E-11,7,7,5445.0
14639,750.0,E-11,8,8,5445.0
14640,570.0,E-11,8,8,4356.016
14641,450.0,E-11,7,6,33759.124
14642,530.0,E-11,8,8,38659.642
14643,850.0,E-11,10,9,5445.0
14644,450.0,E-11,6,6,27497.351
14645,470.0,E-11,7,6,4356.016
14646,500.0,E-11,7,6,4356.016
14647,650.0,E-11,7,6,5445.0
14648,600.0,E-11,10,11,5445.0
14649,90.0,Ghauri Town,5,6,1361.255
14651,92.0,I-14,7,7,1089.004
14652,400.0,G-9,5,5,3267.012
14662,255.0,CBR Town,8,7,3811.514
14663,170.0,Zaraj Housing Scheme,5,4,2722.51
14666,190.0,Zaraj Housing Scheme,5,4,3267.012
14670,165.0,G-13,5,4,11979.043999999998
14671,360.0,Bahria Town,8,9,59895.0
14672,145.0,PWD Housing Scheme,5,5,25319.343
14673,85.0,Pakistan Town,3,2,1633.506
14674,118.0,PWD Housing Scheme,3,2,2722.51
14675,150.0,Bhara kahu,4,3,4356.016
14679,125.0,Naval Anchorage,5,5,1361.255
14680,120.0,Soan Garden,5,4,18240.817
14687,127.0,Ghauri Town,7,5,1633.506
14688,450.0,I-8,3,3,38659.642
14689,155.0,Faisal Town - F-18,7,5,2178.008
14691,450.0,I-8,3,3,38659.642
14692,390.0,G-13,6,6,38659.642
14693,48.0,E-16,3,2,2178.008
14694,95.0,Ghauri Town,6,5,15246.056
14695,690.0,Bahria Town,6,6,119790.0
14696,64.0,H-13,3,2,1361.255
14697,62.0,Khanna Pul,3,3,1089.004
14698,850.0,F-11,7,6,5445.0
14699,150.0,Bahria Town,4,3,1361.255
14700,150.0,Bahria Town,4,3,1361.255
14701,150.0,Bahria Town,4,3,1361.255
14702,150.0,Bahria Town,4,3,1361.255
14703,2000.0,F-7,10,10,130680.0
14714,195.0,Soan Garden,5,4,4356.016
14715,145.0,CBR Town,6,5,2178.008
14716,145.0,CBR Town,6,5,2178.008
14742,290.0,G-11,4,4,1633.506
14743,182.0,G-10,4,4,17968.566
14745,188.0,Pakistan Town,6,6,3267.012
14746,70.0,Ali Pur,3,5,1633.506
14747,775.0,F-11,6,6,70785.0
14748,510.0,I-8,7,7,38659.642
14749,80.0,B-17,4,4,2178.008
14750,380.0,G-13,6,6,38659.642
14751,140.0,G-13,5,4,11979.043999999998
14752,260.0,G-13,6,5,2178.008
14757,55.0,Ghauri Town,3,3,1089.004
14758,55.0,Ghauri Town,4,4,1089.004
14760,545.0,G-9,7,7,38659.642
14762,370.0,F-11,4,4,1905.757
14763,350.0,G-13,6,6,2722.51
14764,325.0,G-13,6,5,2178.008
14765,305.0,G-13,6,5,2178.008
14766,150.0,G-13,5,4,11979.043999999998
14767,250.0,G-13,6,5,2178.008
14768,70.0,H-13,6,6,816.7529999999999
14769,85.0,Pakistan Town,2,2,1633.506
14770,149.0,National Police Foundation O-9,6,5,2722.51
14771,135.0,Bahria Town,3,3,1361.255
14772,260.0,Bahria Town,7,5,2722.51
14773,99.0,Bahria Town,4,3,1361.255
14774,418.0,Naval Anchorage,7,7,5445.0
14775,150.0,Park View City,3,3,1361.255
14776,415.0,DHA Defence,6,5,5445.0
14778,225.0,Bahria Town,6,5,2722.51
14779,465.0,Bahria Town,6,5,5445.0
14780,425.0,Bahria Town,6,5,5445.0
14781,265.0,Bahria Town,6,5,2722.51
14782,400.0,Bahria Town,8,6,5445.0
14783,260.0,G-13,7,5,1905.757
14784,350.0,G-13,8,8,2722.51
14785,500.0,G-13,8,7,4356.016
14786,160.0,G-13,5,4,11979.043999999998
14787,285.0,G-13,6,5,2178.008
14788,155.0,Emaar Canyon Views,4,3,3267.012
14789,325.0,G-13,6,5,2178.008
14790,280.0,G-13,5,5,2178.008
14791,155.0,G-13,5,5,11979.043999999998
14792,165.0,G-13,5,5,11979.043999999998
14804,165.0,G-13,5,5,11979.043999999998
14805,165.0,G-13,5,5,11979.043999999998
14806,170.0,G-13,5,5,11979.043999999998
14807,165.0,G-13,5,5,11979.043999999998
14808,150.0,G-13,5,5,11979.043999999998
14809,170.0,G-13,5,5,11979.043999999998
14810,165.0,G-13,5,5,11979.043999999998
14811,165.0,I-14,5,4,18240.817
14812,165.0,G-13,5,4,11979.043999999998
14813,150.0,G-13,5,4,11979.043999999998
14814,250.0,G-13,6,5,2178.008
14815,370.0,G-13,6,6,2722.51
14816,155.0,G-13,4,4,11979.043999999998
14817,165.0,G-13,4,4,11979.043999999998
14818,160.0,G-13,5,4,11979.043999999998
14819,635.0,G-10,10,10,38659.642
14820,310.0,F-17,9,6,3267.012
14821,155.0,Pakistan Town,7,6,2722.51
14823,145.0,H-13,6,6,2178.008
14824,185.0,G-15,4,4,2178.008
14825,190.0,G-15,6,6,2178.008
14828,180.0,D-12,3,3,1089.004
14829,280.0,G-15,6,6,3539.263
14830,305.0,G-13,6,5,2178.008
14831,265.0,G-13,6,5,2178.008
14832,265.0,G-15,6,6,3539.263
14834,275.0,I-9,4,4,25319.343
14838,135.0,Bahria Town,3,3,1361.255
14839,130.0,Bahria Town,3,3,1361.255
14865,260.0,Raja Akhtar Road,6,8,70785.0
14866,175.0,PWD Housing Scheme,6,5,2722.51
14867,180.0,Shah Allah Ditta,5,5,2722.51
14868,210.0,Al Huda Town,10,11,28858.606
14869,680.0,F-10,6,6,65340.0
14871,295.0,I-10,6,6,2450.259
14873,175.0,Pakistan Town,5,7,2722.51
14874,75.0,H-13,4,3,1361.255
14875,158.0,G-13,5,4,1361.255
14876,185.0,G-15,5,4,2178.008
14877,115.0,FECHS,6,4,1905.757
14878,150.0,River Garden,7,5,2178.008
14879,260.0,G-13,6,4,2178.008
14881,115.0,FECHS,6,4,1905.757
14883,700.0,F-11,6,6,5445.0
14884,2800.0,E-7,6,5,114345.0
14885,125.0,Kuri Road,3,4,1089.004
14886,440.0,DHA Defence,8,6,5445.0
14887,320.0,Bani Gala,6,5,5445.0
14888,45.0,Bhara kahu,2,2,1361.255
14889,35.0,Bhara kahu,2,2,1089.004
14890,225.0,Soan Garden,7,6,33759.124
14891,170.0,FECHS,7,5,2722.51
14893,125.0,H-13,3,3,1361.255
14930,800.0,F-10,5,5,70785.0
14931,130.0,Ghauri Town,8,8,2722.51
14933,155.0,Margalla Town,4,4,1361.255
14934,285.0,G-13,7,5,1905.757
14935,165.0,G-13,5,4,11979.043999999998
14936,100.0,Soan Garden,4,4,1633.506
14937,310.0,G-9,5,4,18240.817
14938,240.0,I-10,5,5,1361.255
14939,375.0,I-10,6,6,2450.259
14940,350.0,DHA Defence,7,6,5445.0
14963,118.0,Pakistan Town,4,4,1361.255
14965,130.0,CBR Town,6,5,2178.008
14967,1125.0,F-8,6,5,70785.0
14971,350.0,E-11,8,7,2178.008
14974,250.0,I-10,5,5,1361.255
14976,155.0,Faisal Town - F-18,7,6,2178.008
14979,37.0,Alipur Farash,2,2,1089.004
14981,150.0,G-11,5,5,1089.004
14982,1500.0,F-7,5,5,70785.0
15001,166.0,I-14,5,4,18240.817
15003,950.0,F-8,5,5,5445.0
15004,750.0,F-11,4,3,70785.0
15005,115.0,Soan Garden,6,4,1633.506
15006,625.0,I-8,7,7,38659.642
15007,160.0,CBR Town,7,6,2178.008
15008,55.0,Ghauri Town,3,2,1089.004
15027,43.0,Ghauri Town,2,1,816.7529999999999
15028,80.0,Marwa Town,6,4,1361.255
15029,120.0,H-13,4,4,15246.056
15030,150.0,Bahria Town,4,4,1361.255
15032,775.0,E-11,8,8,5445.0
15033,550.0,DHA Defence,5,5,5445.0
15035,180.0,National Police Foundation O-9,5,4,59895.0
15038,450.0,DHA Defence,8,8,59895.0
15040,330.0,Emaar Canyon Views,6,5,70785.0
15041,135.0,Bhara kahu,7,5,1633.506
15043,50.0,Bani Gala,3,2,1361.255
15044,205.0,G-10,2,3,18240.817
15045,140.0,CBR Town,6,5,2178.008
15052,430.0,G-10,7,7,33759.124
15053,240.0,I-10,4,5,1361.255
15054,100.0,PWD Housing Scheme,4,4,1361.255
15055,135.0,PWD Housing Scheme,5,5,2722.51
15056,110.0,Pakistan Town,4,4,1361.255
15057,145.0,Pakistan Town,6,6,2722.51
15058,200.0,PWD Housing Scheme,8,8,3267.012
15059,120.0,G-11,4,4,9801.036
15060,160.0,G-11,4,4,11979.043999999998
15061,190.0,G-11,4,4,15246.056
15062,250.0,G-11,4,4,2178.008
15063,550.0,G-11,6,6,38659.642
